2020-06-06 05:51:30,b'RT @ArnabGoswamiRTv: You try to defend #YouTube in #youtubevstiktok \n\nBut the one whom you were defending backstabs you\n\n#carryminati \n#jus\xe2\x80\xa6'
2020-06-06 05:42:31,"b'RT @PeepingMoon: Carry Roast Karega: #CarryMinati comes back with a bang with rap song #Yalgaar, gives a befitting reply to haters\n\n#YouTub\xe2\x80\xa6'"
2020-06-06 05:39:55,"b'Carry Roast Karega: #CarryMinati comes back with a bang with rap song #Yalgaar, gives a befitting reply to haters\xe2\x80\xa6 https://t.co/kkqO8Tr1vd'"
2020-06-06 05:10:01,b'Will surely watch it today. Thanks for informing its amazing benefit. #parenting #parentinginapandemic\xe2\x80\xa6 https://t.co/DRQXWGsMwB'
2020-06-06 05:04:58,"b""Pity followers.... Really?...Be realistic for f*ck's sake \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f!! \nThe one creating videos having great content is\xe2\x80\xa6 https://t.co/7mnmnmzLlt"""
2020-06-06 04:59:18,b'RT @Harrypu75033040: #carryminati #carryminatiroast #YoutubeVsTikTok Congratulations Dude go and watch the Yalgaar video .....\nhttps://t.co\xe2\x80\xa6'
2020-06-06 04:58:36,b'Perspective Inception Effect @Photoshop Tutorial @SmartEditz \n\nVideo : https://t.co/GkgIynOR8w\n\n#smarteditz\xe2\x80\xa6 https://t.co/kU6La7rkgM'
2020-06-06 04:56:14,b'Video Link https://t.co/RNMiYhCIoc\n\n#SaturdayThoughts #lockdown #300DaysOfKashmirSiege #chicagoprotest\xe2\x80\xa6 https://t.co/1Yz0oht7T2'
2020-06-06 04:55:08,b'#carryminati #carryminatiroast #YoutubeVsTikTok Congratulations Dude go and watch the Yalgaar video .....\xe2\x80\xa6 https://t.co/9PBh77qS1T'
2020-06-06 04:55:01,b'Video Link https://t.co/RNMiYhCIoc\n\n#SaturdayThoughts #lockdown #300DaysOfKashmirSiege #riots2020 #chicagoprotest\xe2\x80\xa6 https://t.co/LoqCfC36hh'
2020-06-06 04:53:38,"b'After a long time, Carryminati has launched its new video YALGAAR on youtube, which has received more than 3 millio\xe2\x80\xa6 https://t.co/LZ3qQfoul2'"
2020-06-06 04:51:27,b'RT @moose_epic: This was funny #TrumpOut2020 #whyididntreport #YoutubeVsTikTok #yangy #uzmankhan #offthebridge #paha #DarkNetflix #lockdown\xe2\x80\xa6'
2020-06-06 04:50:55,"b""The reason behind carryminati's 20million is\n1-you love carryminati\xe2\x9d\x8c\xe2\x9d\x8c\xe2\x9d\x8c\n2-you hate tiktoker\xe2\x9c\x94\xef\xb8\x8f\xe2\x9c\x94\xef\xb8\x8f\xe2\x9c\x94\xef\xb8\x8f\n#YoutubeVsTikTok"""
2020-06-06 04:37:32,b'The Battle continues with a higher level of precision. Yalgaar out yesterday (I watched it 15 times).\xe2\x80\xa6 https://t.co/ypxX49KFta'
2020-06-06 04:33:48,b'#carryminatiroast\n#carryminati\n#YoutubeVsTikTok #carryminativideoback \n#kunalkamra #YoutubeIndia \n#carryisback\xe2\x80\xa6 https://t.co/9Bms09CqXS'
2020-06-06 04:20:20,b'NO.1 individual Youtuber in india with 21M+ subs. @CarryMinati @YouTubeIndia #carryminati #carrykajawaab\xe2\x80\xa6 https://t.co/tovwfH8YUO'
2020-06-06 04:00:02,"b'RT @HimanshuBadala: No need of captions, \n#carryminati #Yalgaar #YoutubeVsTikTok #carryminatiroast \n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 @CarryMinatiFans @8 \xf0\x9f\xa4\xa3 https://t.\xe2\x80\xa6'"
2020-06-06 03:56:21,b'#YoutubeVsTikTok  me kone jitega\nMy pridiction alway ween youtube\nBecause skills on YouTube and ghost in tiktok\nAlw\xe2\x80\xa6 https://t.co/XY1ZMD3Bzm'
2020-06-06 03:55:14,b'I guess rather than #YoutubeVsTikTok it is more Important to differentiate between #NationalistVsAntiNationalist in\xe2\x80\xa6 https://t.co/fbomvcDQpX'
2020-06-06 03:48:18,b'Funny video dekh lo \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x98\x82#Akshaykhadse #carryminati\n#YoutubeVsTikTok #YouTuber\nhttps://t.co/JBxqwTBcL9 https://t.co/2E3GaZksvN'
